LeftColumn,RightColumn
5.2787, 4.7034
-0.7379, 12.5529
5.8234, 5.2216
5.2111, 5.0557
6.8385, 5.0026
12.4169, -1.6279
4.7640, 6.3702
13.7037, -5.3814
3.0849, 8.1904
0.8417, 9.6405
6.7049, 3.3529
2.0891, 6.9358
3.4323, 7.5118
8.2323, 3.1035
4.5536, 7.0240
0.0472, 7.9395
0.9208, 6.4020
4.1361, 4.1305
2.9213, 7.0933
5.8894, 3.6701
7.1728, 2.8512
3.4337, 5.4239
4.1668, 4.1197
3.7129, 5.0221
8.5889, -0.2685
5.2583, 2.8730
-0.4034, 10.1298
1.7272, 9.1774
6.9613, 5.0274
5.9643, 5.1082
4.4556, 7.9229
8.5036, -0.4920
4.2400, 7.6374
3.7440, 4.3984
2.8167, 8.0095
1.8712, 5.6327
1.3711, 8.6334
3.3181, 7.1344
3.4590, 5.7764
7.0492, 2.7634
4.4294, 4.6985
9.3801, 1.9546
5.6813, 3.4573
-0.9600, 10.9682
8.6844, 1.8565
6.5440, 4.1718
7.2491, 2.9203
2.8282, 7.0691
-1.0405, 10.8133
4.2776, 5.8237
6.0011, 4.7821
9.2417, 3.1980
4.3818, 5.5200
3.2847, 7.1659
4.6164, 4.2000
8.7636, 1.7172
6.4879, 2.1066
5.0349, 3.3607
-2.9807, 13.6622
5.4207, 5.1489
6.3496, 2.6755
4.6271, 7.3936
3.2016, 7.4150
6.9563, 3.9619
3.1830, 7.4573
4.8499, 3.8159
4.2071, 6.4582
6.4555, 2.8500
3.9386, 5.0275
7.1079, 5.2837
5.3207, 2.5727
6.8121, 3.3688
2.3756, 7.5389
10.0500, 0.6503
2.5745, 6.0208
3.2561, 6.2399
5.1776, 5.0354
3.7322, 7.2035
5.3945, 3.6892
3.4547, 5.0730
2.5693, 7.0363
1.3463, 4.4010
7.3574, 0.8673
5.0513, 8.0267
9.0610, 2.3172
10.6625, -0.5084
1.0764, 9.6093
8.1825, 3.0488
1.9642, 5.8967
7.1150, 5.2196
-3.8327, 12.1259
7.2594, 3.0793
7.7929, 1.1910
0.0296, 8.5445
8.9625, 3.0127
5.1708, 4.9373
8.0938, 0.0796
4.7717, 1.9090
7.3378, 6.0676
1.8661, 7.5635
2.7231, 9.7575
7.0081, 1.9866
6.8613, 3.8170
9.1727, 1.2291
3.5684, 5.8847
-1.2931, 10.0079
6.3545, 1.7966
6.2509, 4.0189
-1.9664, 11.0171
2.8107, 7.4363
3.8785, 5.5454
2.6264, 7.9412
4.3470, 5.3362
2.1816, 7.3843
2.2830, 9.1783
2.5317, 10.1793
4.8486, 3.7328
6.0647, 4.8150
-0.7224, 10.8946
2.8500, 7.6457
5.5124, 3.1214
6.5670, 2.6727
5.3679, 4.7276
6.1541, 4.4037
3.3381, 5.2066
3.1832, 6.7949
3.3439, 7.4711
5.1966, 5.8053
8.6097, 2.3909
3.9201, 5.8541
5.8172, 4.0840
8.6474, 0.2818
5.9016, 3.2250
3.2253, 6.7456
0.3176, 7.9048
3.4845, 6.5812
7.2411, 2.7872
8.5638, -0.2710
8.5136, 0.5278
9.1901, 1.8490
10.1806, 0.2418
3.1974, 4.7321
9.2780, 3.3782
4.9924, 4.2632
1.9965, 8.9148
6.6021, 4.2871
0.3654, 9.0349
8.1218, 3.7580
1.6521, 10.6967
4.9386, 6.3108
2.6078, 9.7418
4.0084, 6.4671
4.8465, 4.5571
7.1786, 1.8585
6.7129, 5.0147
8.4063, 1.5546
4.1083, 2.8136
1.0468, 10.1631
7.1983, 1.0574
2.0650, 9.2903
5.8470, 3.2205
5.6492, 6.1481
7.0476, 5.0688
6.5593, 3.4067
1.9132, 7.3899
3.7136, 4.4893
2.3256, 6.4193
5.4861, 5.9665
2.3059, 6.7543
8.4514, 0.8562
1.7459, 8.9846
7.9401, 3.3769
6.6221, 1.1385
6.0517, 3.4023
8.0822, 3.7773
10.8081, -1.4230
7.2601, 2.5141
5.5543, 5.5409
6.7365, 3.1904
6.8166, 5.1668
7.6470, 2.3731
10.7708, 0.5163
2.8304, 6.0434
0.8918, 9.7384
5.8620, 3.5403
9.9604, 0.7303
7.1488, 3.7579
8.2522, 3.1551
5.6166, 5.9157
6.1512, 4.9181
6.9454, 1.5159
9.2488, 1.2768
10.0510, 0.3793
1.4165, 7.3606
4.7347, 5.9389
2.9772, 7.2557
2.2739, 7.1345
7.5303, 3.6453
2.7222, 8.9813
3.5056, 8.4679
2.4025, 7.4175
4.7562, 2.1633
0.2498, 9.3057
5.4470, 5.3949
2.7705, 7.1722
7.9029, 2.4989
4.5522, 4.9914
4.4968, 5.0915
4.4940, 4.9535
3.0550, 6.5369
5.6952, 3.7317
5.1065, 6.2621
5.0709, 6.3173
8.5144, 1.6690
6.4461, 3.4274
6.9977, 5.8713
5.1094, 4.4193
7.5364, 3.5961
-1.2477, 8.8597
6.5662, 1.9993
10.5145, 0.8256
6.9633, 3.3037
5.6241, 7.0952
6.1447, 4.1276
6.4344, 1.6705
4.6737, 4.1833
1.5833, 8.8721
7.4654, 4.2856
2.4390, 7.9884
2.4543, 6.9214
4.9697, 3.8721
3.0758, 3.4248
7.7695, 2.1853
3.1612, 7.2656
12.3397, -1.0239
3.2657, 3.3650
2.0398, 7.7984
7.4286, 0.6684
2.0540, 9.2863
6.0612, 3.7129
3.2733, 5.8874
10.8161, -1.2685
6.3030, 2.2714
3.0374, 8.6047
3.8640, 3.8988
-2.0811, 10.9579
4.5519, 6.0899
8.4914, 1.3434
-0.2695, 12.2716
-0.1947, 8.2681
5.4725, 4.5898
4.8123, 6.0126
6.7255, 2.0844
4.2074, 4.8734
2.9241, 6.3256
8.3322, 4.5133
9.4702, 0.3819
10.7617, 3.1641
2.8714, 5.3401
9.0369, 1.5426
4.7004, 3.5576
3.2158, 3.5877
4.5166, 5.8065
3.8807, 7.3267
8.2949, 5.0501
3.9203, 5.5230
5.5265, 8.1926
2.4390, 9.0174
2.9470, 5.5041
2.3129, 6.3247
2.0146, 7.4769
1.5580, 10.3637
6.4455, 4.8056
4.0530, 3.0549
9.0245, 1.3886
1.1420, 8.3443
-0.9025, 12.2538
9.8647, 0.7378
10.8060, -0.8811
7.7644, 2.4719
6.5288, 3.3649
8.1128, 2.9717
7.5574, 2.2122
2.6631, 6.0119
9.8001, 0.4862
5.0005, 7.2368
10.6214, 0.0454
6.7901, 2.7829
10.4596, -0.5711
4.5094, 4.3097
-2.5780, 9.4736
5.7735, 2.8843
3.2159, 6.3061
6.1156, 4.5370
7.8396, 5.3322
9.8993, 2.5161
2.3045, 6.6656
5.3672, 4.6666
1.7525, 7.7709
9.7054, -1.5305
6.9937, 2.3106
8.1016, 1.1794
10.4737, 0.0844
-2.4490, 9.9769
3.8346, 4.4696
-1.9262, 12.1988
7.4774, 2.5049
2.9726, 6.0544
0.9409, 6.6927
3.0218, 4.1803
8.8637, 3.2849
7.3084, 4.7198
4.9585, 4.0608
6.7491, 3.6162
3.0773, 5.3954
2.7633, 7.1012
6.0805, 3.7641
5.8374, 5.0263
7.8474, 0.7870
6.8157, 4.7950
1.8619, 6.6962
2.6676, 4.6836
-2.4295, 10.3097
3.4753, 6.2737
3.1968, 5.1826
9.0344, -0.1537
5.8098, 5.1413
2.2001, 8.5147
3.4586, 7.3244
7.7871, 1.6461
5.1237, 3.0515
8.9653, 0.0349
5.8247, 2.7098
4.4623, 6.3282
8.9384, 2.0469
1.2213, 10.2509
0.5255, 8.6272
3.0485, 8.0824
7.0842, 1.3739
2.3022, 8.4940
1.1576, 11.1621
4.0538, 5.0286
5.1229, 5.8534
6.5706, 6.2067
1.8535, 8.4447
2.8630, 8.9640
3.2776, 7.9486
9.2977, -0.1324
3.1115, 4.3411
5.3621, 4.6862
4.5622, 6.2145
8.0494, 2.7938
8.1662, 5.2699
5.3427, 3.6224
5.6221, 5.7970
6.6644, 1.9313
12.2902, 0.4063
7.9352, 2.5740
5.3182, 5.7998
3.3588, 8.1332
5.3436, 5.3952
6.5194, 4.1419
3.1064, 4.7798
4.4999, 6.9630
5.8218, 5.2777
7.4550, 2.2335
3.8343, 3.9055
8.4287, 2.8323
6.0722, 3.4692
1.7745, 8.6087
4.8746, 5.1279
3.2459, 6.9857
4.0116, 7.0946
3.0352, 7.5573
7.0157, 3.3442
5.5267, 4.7935
8.5725, 0.8537
8.7418, 2.1424
5.6397, 6.1348
5.8476, 2.5792
2.8969, 8.0108
8.9171, 2.0789
7.6613, 2.4660
5.9622, 4.4658
6.1808, 4.2283
6.2633, 3.9627
2.0229, 5.6361
7.6002, 2.3043
2.9684, 6.0958
6.8247, 3.7018
3.6086, 5.0849
0.0039, 10.6258
3.8559, 8.5888
1.5214, 10.4984
3.4893, 7.3359
6.7571, 4.7471
6.4952, 5.7693
2.6168, 9.5843
-0.0171, 10.1703
11.8509, 1.8726
2.5105, 8.5432
3.5797, 5.1068
4.4905, 5.9114
6.3530, 4.9179
5.0279, 4.4378
9.3378, 1.7544
3.6058, 5.7689
5.1090, 7.9724
3.0692, 6.2356
1.4414, 8.0249
7.0497, 1.8024
4.6066, 4.8474
3.1483, 8.6601
5.5532, 4.9249
6.9060, 5.0882
5.1638, 6.1066
5.7463, 4.9926
4.5497, 3.8234
4.7951, 3.3035
8.1006, 2.1738
0.1172, 8.4149
-0.0824, 8.9616
6.2483, 4.2953
2.6301, 7.4262
7.2397, -0.0818
5.1418, 3.9587
3.2325, 6.9583
2.4574, 5.8105
4.6493, 4.0207
4.8274, 4.5913
6.6712, 5.6277
1.1169, 10.3430
3.4968, 4.1993
8.8352, 2.8949
3.6035, 4.3258
7.6280, 0.8351
2.1848, 7.7740
7.8465, 3.6353
7.5317, 3.4221
3.8158, 5.0042
2.0883, 6.6484
0.5957, 8.4512
-2.6602, 12.3101
3.6826, 6.3440
7.6592, 1.7538
8.0647, 2.7268
1.7443, 6.1078
4.9472, 5.8950
0.7832, 10.6112
4.5693, 3.2891
6.9876, 2.5500
8.2944, 1.8247
6.5622, 0.9848
3.7444, 7.8320
5.7624, 4.9639
-0.6501, 9.3951
4.5607, 4.3685
6.8954, 1.9624
4.9707, 5.4830
3.0500, 7.7617
1.1105, 9.1560
8.1994, 1.4174
2.2193, 8.1554
1.4395, 6.9917
5.0883, 5.6627
-1.1184, 10.3920
4.8043, 5.9054
5.5329, 6.4596
5.9825, 2.2150
13.4759, -4.0201
-0.4999, 10.3985
13.6171, -1.8215
5.4757, 5.5462
8.3028, 0.9289
4.4017, 4.2987
3.7804, 5.3063
4.1846, 2.6503
4.0184, 6.2423
3.2593, 4.3886
11.2221, -0.9792
5.6345, 4.7993
11.5398, -0.9359
10.7146, 1.0597
7.8192, -0.4685
5.3813, 4.7217
6.3386, 4.4075
7.5684, 0.6280
8.3823, 3.4748
3.5183, 7.7994
5.0534, 5.6185
7.0178, 4.0666
3.7499, 8.3702
3.8895, 7.5713
5.5233, 2.7938
11.3478, 1.2390
2.4569, 9.1039
7.3823, 2.6139
1.3889, 9.1348
4.4582, 8.1882
0.5103, 8.2056
3.1483, 5.6108
7.1637, 2.3821
1.1902, 4.8099
4.8777, 7.6693
8.0347, 2.1647
3.0857, 8.6929
0.4370, 10.8606
0.9966, 7.9531
7.4993, 3.7774
2.9923, 10.1521
6.8970, 4.6839
6.6243, 3.1513
3.2231, 5.6012
3.1585, 8.3777
5.1645, 4.1457
3.3897, 7.4684
2.1870, 7.5675
-1.1570, 8.8486
6.4194, 4.5735
9.1405, 2.3883
4.3349, 7.6036
1.4460, 7.7846
5.2008, 4.0138
-1.2034, 9.1042
2.1025, 6.3953
7.0800, 2.8166
3.8387, 6.3017
7.6444, 1.5322
4.9537, 5.2653
2.3637, 7.4542
6.5545, 3.9699
8.9672, 2.9726
9.2732, 2.6256
3.4688, 5.8724
2.7638, 5.1155
10.2369, -1.2478
8.7280, 0.4153
6.5100, 4.3690
7.0775, 2.6116
4.6612, 6.3300
10.9716, -3.4008
5.1782, 6.4260
2.2853, 7.9463
8.0295, 3.5874
-1.0043, 8.0289
8.4193, -0.0223
4.7190, 4.8473
3.1137, 6.5679
6.6471, 5.1839
4.0632, 4.1178
10.0226, 0.2837
3.6866, 5.4731
4.4163, 3.4926
8.0963, 3.4451
3.2769, 4.8647
5.5334, 3.0555
5.6184, 8.2471
9.6661, 3.8003
1.6605, 8.4318
0.5972, 7.8632
1.2580, 8.1125
4.1729, 3.8692
3.3355, 6.7277
2.4001, 10.3963
7.0224, 3.6547
4.7270, 6.2797
4.2647, 7.4071
4.4116, 6.7032
7.7131, 2.9396
3.8482, 6.4058
9.2088, 0.2063
7.2604, 3.0325
3.4697, 5.1856
3.4813, 5.5968
7.9835, 3.1914
5.9887, 0.6106
6.2594, 3.6099
6.2047, 6.1425
7.5837, 4.0363
-2.7751, 9.9894
2.4134, 6.0935
3.1143, 6.5261
2.9494, 4.8589
2.8584, 6.8495
0.7462, 9.9141
2.3470, 7.0241
3.1702, 7.1663
5.1711, 4.9337
3.7245, 6.4169
-6.5242, 15.8551
6.6494, 3.9306
8.0488, 3.2550
11.0856, 0.7712
4.9820, 6.2519
1.8706, 7.1892
-0.8503, 10.4509
4.1478, 7.8439
4.5340, 5.3716
-1.6887, 13.4304
7.7067, 1.2882
6.4423, 2.6012
6.5836, 2.2280
2.5482, 7.7461
7.3582, 4.3620
6.8376, 2.2257
7.4919, 3.1175
4.2127, 2.9131
7.6858, 1.8553
2.0558, 6.2459
2.2269, 6.2524
4.9735, 5.0703
4.2037, 6.6797
3.3304, 8.1955
10.3309, 1.3158
6.1172, 5.1353
5.7312, 1.9264
6.3304, 2.7188
5.6083, 3.8239
7.6517, 2.0460
8.7691, 2.2839
5.9065, 4.7465
1.0199, 7.1142
5.5519, 3.1690
2.3570, 6.8737
6.3686, 4.0956
6.6515, 2.6124
6.5781, 3.9744
5.4272, 6.5747
1.0675, 10.5434
4.1655, 5.2084
9.6159, -0.5830
2.9327, 7.1444
6.9297, 2.0782
7.6261, 2.9771
3.7559, 4.8615
3.2308, 8.0562
-3.6944, 11.0418
2.7928, 9.1813
0.6158, 9.0398
3.7839, 3.9683
4.0197, 5.9347
5.0066, 4.5440
4.5760, 4.8199
3.2526, 6.4607
8.5880, 3.5894
8.8562, 3.2419
2.1197, 9.6183
3.4667, 5.6466
1.5738, 9.2647
7.1901, 2.4205
6.9382, 1.7852
2.7525, 5.7808
5.2822, 3.6482
0.9084, 9.5364
1.2076, 7.1851
4.3368, 8.1294
1.2969, 9.1753
4.5446, 5.2729
5.5345, 4.8421
3.2101, 7.0419
2.7753, 4.5870
4.1073, 5.9038
9.0504, 1.0819
0.0940, 10.1268
6.1550, 5.0889
3.1788, 5.3533
4.7867, 5.1600
6.8577, 1.8739
9.8169, 0.2297
7.8306, 2.7425
3.4240, 8.0270
1.4183, 8.1647
7.5472, 2.2061
-2.1031, 8.8316
2.8493, 6.4000
6.5038, 3.4392
9.6148, 1.8147
3.9347, 7.0497
3.4585, 3.9923
6.9114, 1.3964
-0.8872, 10.7307
9.2191, 2.4608
9.1081, 1.2341
6.1075, 4.0457
7.2652, 2.3911
5.7419, 4.6867
8.9374, 0.7840
5.4236, 4.2075
5.3939, 3.8781
1.3950, 9.3936
5.7309, 6.9552
-1.4890, 13.7187
-0.5212, 8.8763
8.4085, 1.3559
4.7696, 6.3818
2.6344, 3.9472
4.7417, 3.0448
8.0403, 4.2670
5.1902, 4.1960
5.1530, 4.2760
7.8119, 2.5713
5.6131, 4.8850
4.7205, 8.9670
7.1789, 1.6055
0.1320, 8.4582
5.3044, 4.2579
2.6744, 6.5158
8.1502, 2.0522
3.5377, 6.1336
6.9861, 0.1634
9.0738, 3.1063
4.2913, 4.1877
2.9772, 6.0531
7.9470, -0.4008
4.0779, 5.1483
-0.1142, 9.4051
5.0654, 6.5716
3.2824, 6.4295
8.5811, 3.7667
0.9780, 8.8730
2.7810, 8.4796
6.9634, 2.8392
9.1579, 0.6953
5.8987, 4.0254
7.4983, 3.9759
1.1397, 9.7475
6.2250, 6.6841
5.5021, 4.2649
3.1226, 8.2888
-2.1934, 10.8443
4.7679, 5.3937
4.2928, 6.3369
7.4747, 2.6708
5.7951, 1.6938
0.9306, 8.3751
2.9785, 7.6570
4.1278, 6.1562
6.0958, 2.8303
8.3156, 2.5655
-0.5404, 11.3836
3.4438, 5.2004
2.1029, 7.5581
6.3457, 3.3160
1.7966, 5.2279
5.4387, 5.1821
10.7898, -0.5385
6.2265, 6.2596
8.6301, 1.2181
10.3509, -0.7881
6.9918, 3.2203
6.5346, 3.3252
5.1290, 6.9406
5.0152, 5.2658
6.3067, 4.0683
2.4736, 3.9075
8.1748, 0.1162
7.8049, 0.7150
9.1628, 1.2385
6.8626, 4.2791
6.3465, 7.2740
4.8804, 6.3492
1.6839, 8.0140
5.8177, 2.1699
4.1603, 6.4470
6.1973, 3.4859
2.8097, 6.7837
-2.2303, 10.5161
4.6455, 5.0736
1.3589, 6.9547
3.5522, 5.1077
2.9552, 6.7016
1.5132, 7.2319
1.4209, 6.7971
5.1502, 4.2232
2.1583, 6.8704
4.7095, 5.0329
5.9993, 3.7050
10.7654, 0.2707
3.6463, 5.1640
6.0930, 3.9693
8.0710, 2.3244
4.9349, 3.6787
6.8349, 4.6051
6.8714, 3.0397
1.5312, 6.6729
9.9309, 1.1391
5.5022, 2.8654
5.3528, 4.4423
7.3439, 1.3432
4.8450, 3.6680
6.7539, 4.5848
-0.1690, 10.4016
6.5206, 1.3896
3.8383, 6.3168
4.5958, 5.3996
8.0592, 4.2461
10.1589, -0.5348
8.2653, -0.4654
7.2089, 3.4743
-0.1050, 8.4331
2.4808, 6.6180
10.6989, 0.8125
7.7890, 2.4953
5.0781, 5.8799
8.5574, 1.9721
3.5740, 5.9788
3.8481, 7.6533
2.1884, 7.5597
0.7764, 7.2784
7.0392, 2.3285
6.0523, 2.9623
-0.0280, 9.8493
5.0783, 5.3624
7.2759, 2.5941
4.6847, 5.7516
4.3513, 5.2921
13.6032, -2.9958
2.5361, 4.7915
7.3489, 2.3775
6.1900, 4.0374
8.1427, 0.5849
4.3227, 5.0316
4.3450, 4.9544
3.8590, 6.3080
5.7368, 5.7778
9.7512, 2.2626
3.7607, 5.7895
2.7301, 3.3664
3.3922, 7.9425
8.8591, 2.0032
9.2070, 0.2012
9.1791, 1.1119
4.8618, 2.6177
3.8645, 6.1432
5.1181, 2.8621
6.6140, 4.5642
5.6557, 2.5315
6.0368, 4.0518
8.5731, -0.0132
1.7823, 7.1866
7.7799, 2.3530
9.7871, 0.9895
1.9667, 6.9357
12.1713, -0.5322
6.2470, 2.8899
5.4120, 4.8617
6.1114, 5.5255
2.2310, 8.6597
-1.2183, 9.4798
1.4101, 9.4085
1.5671, 6.8539
6.8913, 4.7528
3.0117, 7.6023
4.4607, 4.1362
8.3535, 2.9493
0.1756, 9.3113
4.4887, 4.4195
8.2178, 3.6996
11.7971, 3.6416
6.2512, 4.2149
1.7811, 10.0676
10.7055, -1.2890
-1.0041, 10.7033
6.8934, 5.4191
4.9102, 5.2849
5.2389, 4.8910
0.1279, 9.8257
6.8491, 3.3821
3.6623, 5.4629
2.8708, 5.7698
7.5941, 3.6025
14.5803, -3.3451
1.8107, 7.2554
6.0970, 7.4796
7.9818, 1.9942
-1.8261, 9.4069
-1.8906, 11.5999
4.9098, 4.2701
8.1418, 3.0831
5.6758, 6.0860
4.2897, 5.2261
5.7944, 4.4784
7.2985, 2.0715
4.1522, 1.9396
6.4169, 5.1023
1.9815, 10.5483
5.3285, 3.8438
5.0042, 3.2503
7.5846, 4.2368
7.9528, 4.3193
9.6438, 1.1463
3.6127, 7.3351
3.3013, 5.4353
4.2278, 7.5300
7.2841, 4.6713
3.5270, 8.1220
1.9808, 9.0702
3.9367, 4.1358
7.4299, 1.8464
2.8907, 7.5314
2.1678, 7.4426
6.5832, 2.3396
-3.1625, 13.8373
6.5463, 2.9592
2.2328, 7.7412
4.7000, 3.4841
12.8422, -2.8721
-1.5075, 11.0716
4.4571, 3.9006
6.4189, 9.1030
7.0072, 2.4993
4.4401, 4.5529
2.1255, 10.0702
5.2900, 5.8544
4.7658, 5.2486
5.8804, 3.0189
2.4433, 7.5522
3.3428, 3.6020
3.3251, 7.4793
8.8559, 1.1975
4.0142, 5.6306
5.2436, 5.2817
7.4741, 2.4994
3.2122, 6.2124
5.6176, 2.8126
3.0756, 8.5992
4.4939, 5.3421
6.9341, 3.8033
3.4921, 4.3981
3.8186, 5.5555
4.6158, 5.4887
5.0318, 5.5631
5.7018, 4.0439
3.9619, 6.0941
5.3032, 3.7114
5.9641, 3.7957
-0.4883, 10.2737
15.5483, -5.0038
6.7160, 1.5958
9.9260, 0.9676
2.8571, 7.9144
5.8035, 3.4660
1.3603, 8.7074
0.2210, 9.9485
4.2285, 4.8840
9.7336, 1.5918
0.1630, 8.5917
3.8140, 3.1174
7.0332, 2.1520
4.7124, 3.3240
5.9071, 2.0279
4.5272, 9.5987
5.6291, 4.2450
9.1474, 0.6034
3.5568, 6.0815
7.8342, 1.4398
10.3476, 0.7496
4.5193, 5.7330
3.0229, 7.8506
2.1044, 7.2024
1.8928, 7.9275
5.1112, 6.5172
-0.3705, 7.4062
7.0338, 3.0087
10.1691, 1.0020
4.5018, 5.3827
4.1780, 5.0360
7.6105, 2.0505
4.4949, 5.2857
6.2238, 6.0662
0.4226, 8.7881
2.4025, 6.3700
6.1719, 4.0693
1.7124, 5.3910
3.2013, 7.0933
5.5268, 4.1199
2.8799, 8.7391
2.9436, 4.6444
6.6822, 3.5818
7.2751, 2.9588
11.6285, -1.8010
4.7279, 4.1689
-3.8692, 15.0599
6.0204, 4.7871
4.0886, 7.0363
1.8148, 6.2078
0.0252, 8.3842
2.3505, 8.1045
6.4411, 4.1290
7.6970, 0.8101
10.0967, -0.2014
7.3806, 0.3621
10.2936, 2.0105
6.7780, 6.4078
5.0243, 4.6121
4.2656, 5.3236
1.9205, 7.3767
4.9911, 4.1160
5.5443, 2.3150
3.9755, 5.5531
7.0708, 3.1027
9.4572, 1.1792
5.0115, 6.7634
10.7172, -0.7947
12.6268, -2.9799
2.1385, 6.4488
4.9579, 4.6452
1.7644, 6.4285
9.7837, 0.4945
3.3974, 5.8428
7.1678, 4.8758
3.8902, 8.2209
6.6220, 5.7942
2.0455, 5.6377
5.8981, 3.1780
7.4764, 4.7264
4.9275, 4.8651
5.5653, 4.9883
11.7523, 0.1320
8.3172, 2.3414
12.5247, 0.8583
6.3544, 4.2786
6.6656, 5.3036
8.5237, 3.1096
4.7733, 4.0587
0.8261, 9.6226
1.1373, 9.3901
1.7135, 8.0332
5.1149, 4.1484
3.0332, 5.2886
7.3082, 5.6426
11.1138, 1.7982
10.4128, 1.2523
7.8234, 4.4087
7.0692, 2.8397
3.5214, 7.4718
8.1741, 3.5595
1.6527, 7.9916
8.9703, -2.2558
5.8337, 4.2955
6.6166, 5.6626
3.3331, 6.7285
10.1699, 0.8019
4.1955, 4.6741
6.9371, -0.2464
2.8254, 7.7299
3.2036, 5.4573
12.1889, -2.0938
4.6880, 2.6607
4.1545, 5.7865
7.5109, 0.7963
5.4558, 4.2023
4.0607, 8.9663
5.4310, 5.3510
7.6910, 3.6855
2.4240, 6.3233
5.6840, 4.5356
5.2752, 4.5179
-0.0739, 8.9512
5.8826, 3.7666
2.9379, 4.9242
7.9425, 1.7675
0.7496, 9.4392
3.8363, 7.2717
3.2165, 7.3788
6.9022, 7.8750
0.3071, 9.0931
-2.9230, 13.6852
6.3447, 5.0268
6.6922, 4.3754
-0.1142, 9.4162
4.5297, 8.1557
1.7546, 8.4320
3.0317, 7.1982
0.7185, 7.8791
7.0665, 5.7118
-0.3966, 9.2790
2.0218, 8.9585
4.5891, 6.2382
0.5736, 8.9282
-1.4765, 12.2096
7.3993, 3.1362
3.6095, 7.1592
10.7304, -2.3781
1.3238, 7.3789
2.9369, 8.5136
-0.3044, 9.8292
2.2693, 8.3592
5.5515, 5.6131
5.6557, 3.7822
2.5420, 7.7456
1.5273, 6.3616
7.4700, 3.0268
2.9195, 6.4690
6.4666, 4.5649
3.6393, 7.6609
3.8494, 6.4917
6.8400, 4.6725
-2.6758, 9.7830
4.1197, 6.6941
5.6142, 5.5597
7.9315, 2.9080
6.1114, 3.0212
2.3995, 7.4038
2.4053, 8.1340
3.4684, 5.6407
2.6922, 6.2893
8.6943, 3.4938
6.3350, 2.8803
5.8375, 3.6556
3.3619, 7.6024
5.0521, 5.4021
6.7045, 3.6450
5.8503, 4.3295
5.4770, 3.5906
1.5616, 9.2491
11.4719, -0.6181
4.7732, 5.2420
8.4571, 1.3003
3.0346, 6.5356
2.5176, 8.5089
8.4710, 2.1125
6.5646, 0.9994
7.1292, 3.0223
4.3392, 4.4415
1.0209, 9.7439
7.4351, 3.6378
6.6092, 4.1007
5.1966, 7.2324
5.9719, 3.6032
5.0058, 3.7653
1.6546, 5.4957
1.0621, 6.7154
9.0677, 1.9205
1.4654, 6.6555
1.5784, 7.3708
3.7814, 5.2690
1.2990, 9.1684
8.7774, 0.4881
3.1108, 5.9953
1.8426, 8.5916
8.9015, 1.2101
11.1893, 1.7353
2.4810, 6.0389
4.2310, 4.9315
2.7371, 5.8348
5.6944, 4.5348
4.7906, 5.4421
9.2392, 3.1660
2.6543, 7.8400
-0.4043, 9.6015
3.9780, 6.8005
5.5949, 1.7423
5.4757, 3.8710
0.1189, 9.8402
4.5358, 4.6967
7.3302, 5.5465
1.8781, 8.4350
7.1541, 4.9196
3.5141, 5.8876
3.9159, 6.3083
0.6167, 7.8326
5.2993, 6.2378
8.0311, 3.2921
3.1702, 6.9091
0.0684, 7.7117
9.1409, 0.2249
4.3797, 3.1682
6.2560, 6.0743
4.3115, 5.3391
0.3747, 8.1650
6.9875, 3.8251
5.4928, 2.6652
0.8736, 5.8538
6.2038, 2.1217
8.2713, 0.7207
5.7540, 4.7420
3.4304, 5.1657
2.2518, 9.1242
2.3794, 6.8717
-0.9726, 8.2139
4.0382, 5.8819
4.5062, 4.7324
4.4835, 8.8229
6.5222, 3.9730
3.8239, 7.6074
-1.7626, 10.8334
10.6723, -0.4608
7.4177, 4.0561
2.4809, 6.0691
7.0100, 5.8700
2.8907, 7.9554
7.9825, 1.6601
6.2973, 5.1578
3.4674, 6.5297
3.9962, 8.5754
8.3815, -0.7126
11.3361, -2.0780
3.8478, 3.6665
5.1636, 3.7604
4.4322, 4.7656
-0.3371, 12.5296
2.2740, 6.3688
6.5069, 5.5396
8.9701, 4.6701
2.4949, 7.1275
-0.4138, 8.7049
7.2074, 1.1215
7.0245, 2.7517
3.1223, 8.2633
4.2235, 3.1204
3.6186, 3.6693
8.2479, 1.7609
5.9270, 5.4907
6.6466, 2.7187
8.3399, 3.0680
5.1412, 3.4650
4.9413, 4.6502
3.7991, 7.4761
4.5378, 3.8872
3.8397, 4.5527
5.2278, 4.0995
4.6815, 4.8058
3.5217, 4.0607
5.7538, 2.3646
6.1807, 4.1887
7.7434, 1.4501
5.1088, 5.1956
1.0055, 7.2811
7.6655, -0.7903
-0.7732, 9.0790
8.0598, 1.5285
5.4400, 3.4906
4.2702, 5.7243
1.0479, 8.8232
4.8713, 3.9921
10.1089, 0.5925
1.4498, 6.6733
5.1805, 3.6724
1.4491, 9.5217
6.1288, 3.7582
3.6094, 8.7612
0.7873, 12.3480
4.5235, 5.9975
9.3588, -2.3056
5.9967, 2.9451
10.5705, -0.5712
8.8472, 1.4115
1.1181, 9.6879
5.5053, 6.5791
6.2989, 4.7842
0.6769, 9.0166
-0.5237, 10.0603
7.1391, 5.1172
7.6547, 3.1515
1.2723, 5.6383
6.1526, 5.3163
3.9422, 7.5854
8.4743, 2.4098
9.5886, 2.0910
4.2051, 5.6989
8.5180, 1.9773
7.6674, 1.4907
5.2695, 7.8977
4.3364, 4.7973
